[INFO] [2024-02-19 10:03:12,651] Exp time: 2024-02-19_10h03m
[INFO] [2024-02-19 10:03:12,651] 	path: {'DB_ROOT': '../data/kaist-rgbt', 'JSON_GT_FILE': 'kaist_annotations_test20.json'}
[INFO] [2024-02-19 10:03:12,652] 	train: {'day': 'all', 'img_set': 'train-all-02.txt', 'checkpoint': None, 'batch_size': 8, 'start_epoch': 0, 'epochs': 40, 'lr': 0.0001, 'momentum': 0.9, 'weight_decay': 0.0005, 'print_freq': 100, 'img_transform': Compose(
    ColorJitter(brightness=[0.7, 1.3], contrast=[0.7, 1.3], saturation=[0.7, 1.3], hue=None)
    ColorJitterLWIR(brightness=None, contrast=[0.7, 1.3], saturation=None, hue=None)
), 'co_transform': Compose(
    TT_RandomHorizontalShift(p=0.3)
    TT_RandomHorizontalFlip(p=0.5)
    TT_RandomResizedCrop(size=[512, 640], scale=(0.25, 4.0), ratio=(0.8, 1.2), interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)}
[INFO] [2024-02-19 10:03:12,652] 	test: {'result_path': './result', 'day': 'all', 'img_set': 'test-all-20.txt', 'input_size': [512, 640], 'checkpoint': '../pretrained/pretrained.pth.tar', 'batch_size': 1, 'eval_batch_size': 1, 'img_transform': Compose(
), 'co_transform': Compose(
    Resize(size=[512, 640], interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)}
[INFO] [2024-02-19 10:03:12,652] 	dataset: {'workers': 8, 'OBJ_LOAD_CONDITIONS': {'train': {'hRng': [12, inf], 'xRng': [5, 635], 'yRng': [5, 507], 'wRng': [-inf, inf]}, 'test': {'hRng': [-inf, inf], 'xRng': [5, 635], 'yRng': [5, 507], 'wRng': [-inf, inf]}}}
[INFO] [2024-02-19 10:03:12,652] 	device: cuda
[INFO] [2024-02-19 10:03:12,652] 	exp_name: INSANet
[INFO] [2024-02-19 10:03:12,652] 	n_classes: 3
[INFO] [2024-02-19 10:03:12,652] 	exps_dir: exps/2024-02-19_10h03m_INSANet
[INFO] [2024-02-19 10:03:12,652] 	augmentation: ['TT_RandomHorizontalShift', 'TT_RandomHorizontalFlip', 'TT_RandomResizedCrop']
[INFO] [2024-02-19 10:03:12,652] Preprocess for training
[INFO] [2024-02-19 10:03:12,652] Compose(
    ColorJitter(brightness=[0.7, 1.3], contrast=[0.7, 1.3], saturation=[0.7, 1.3], hue=None)
    ColorJitterLWIR(brightness=None, contrast=[0.7, 1.3], saturation=None, hue=None)
)
[INFO] [2024-02-19 10:03:12,652] Transforms for training
[INFO] [2024-02-19 10:03:12,652] Compose(
    TT_RandomHorizontalShift(p=0.3)
    TT_RandomHorizontalFlip(p=0.5)
    TT_RandomResizedCrop(size=[512, 640], scale=(0.25, 4.0), ratio=(0.8, 1.2), interpolation=PIL.Image.BILINEAR)
    ToTensor()
    Normalize(mean=[0.3465, 0.3219, 0.2842], std=[0.2358, 0.2265, 0.2274])
    Normalize(mean=[0.1598], std=[0.0813])
)
[INFO] [2024-02-19 10:03:12,652] #################### << Epoch   0 >> ####################
[INFO] [2024-02-19 10:03:19,937] Iteration: [0/3136]	Batch Time: 7.283 (7.283)	Data Time: 1.852 (1.852)	Loss: 17.0946 (17.0946)	Num of Positive: tensor([  0,  23,  14,   0, 265,   0,   0,   8], device='cuda:0')
[INFO] [2024-02-19 11:28:52,485] Iteration: [1500/3136]	Batch Time: 0.291 (0.299)	Data Time: 0.000 (0.002)	Loss: 6.7569 (5.4128)	Num of Positive: tensor([ 0, 10, 41, 23, 21,  2,  6,  0], device='cuda:0')
[INFO] [2024-02-19 11:29:22,362] Iteration: [1600/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5649 (5.4167)	Num of Positive: tensor([  0,   0,   0,  50, 108,  44,  49,  62], device='cuda:0')
[INFO] [2024-02-19 11:29:52,184] Iteration: [1700/3136]	Batch Time: 0.294 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.8070 (5.4081)	Num of Positive: tensor([ 2,  0,  0,  0,  0, 65,  0, 25], device='cuda:0')
[INFO] [2024-02-19 11:30:22,019] Iteration: [1800/3136]	Batch Time: 0.304 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.7521 (5.4112)	Num of Positive: tensor([133,   0,   0,  30,  82,   0,  59,   0], device='cuda:0')
[INFO] [2024-02-19 11:30:51,920] Iteration: [1900/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.0442 (5.4053)	Num of Positive: tensor([  0,  22,  95, 172,   0,   0,  23,   0], device='cuda:0')
[INFO] [2024-02-19 11:31:21,750] Iteration: [2000/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.8381 (5.3973)	Num of Positive: tensor([ 90,   0,   0, 144,   0,   0,  73,   0], device='cuda:0')
[INFO] [2024-02-19 11:31:51,538] Iteration: [2100/3136]	Batch Time: 0.300 (0.299)	Data Time: 0.000 (0.001)	Loss: 8.1407 (5.3972)	Num of Positive: tensor([ 0,  0, 13,  0, 57,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:32:21,206] Iteration: [2200/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 6.8217 (5.3963)	Num of Positive: tensor([68, 12,  0, 39,  0, 31,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:32:51,091] Iteration: [2300/3136]	Batch Time: 0.298 (0.299)	Data Time: 0.001 (0.001)	Loss: 4.9562 (5.3901)	Num of Positive: tensor([ 0,  0,  0, 27,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:33:20,907] Iteration: [2400/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.1856 (5.3817)	Num of Positive: tensor([ 85,   0, 191,  51,  83,   0,  60,  18], device='cuda:0')
[INFO] [2024-02-19 11:33:50,580] Iteration: [2500/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.1415 (5.3700)	Num of Positive: tensor([  0,   0,   0,   0,  33, 188,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:34:20,258] Iteration: [2600/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.5772 (5.3656)	Num of Positive: tensor([  3,  29,   0,   0,   0,  28, 197,   0], device='cuda:0')
[INFO] [2024-02-19 11:34:49,996] Iteration: [2700/3136]	Batch Time: 0.300 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.6002 (5.3607)	Num of Positive: tensor([  0, 167,   0, 109,  33,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:35:20,217] Iteration: [2800/3136]	Batch Time: 0.344 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5986 (5.3647)	Num of Positive: tensor([ 39,  18,   0, 100,   8,  41,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:35:50,526] Iteration: [2900/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.3338 (5.3629)	Num of Positive: tensor([  0,  51,   0, 163,   0,   0,   0,  18], device='cuda:0')
[INFO] [2024-02-19 11:36:20,408] Iteration: [3000/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.8973 (5.3637)	Num of Positive: tensor([ 0,  0,  0,  0, 16, 57,  0, 53], device='cuda:0')
[INFO] [2024-02-19 11:36:50,175] Iteration: [3100/3136]	Batch Time: 0.294 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.1723 (5.3530)	Num of Positive: tensor([  3, 103,   0,   0,  11,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:37:00,611] #################### << Epoch   6 >> ####################
[INFO] [2024-02-19 11:37:02,719] Iteration: [0/3136]	Batch Time: 2.105 (2.105)	Data Time: 1.729 (1.729)	Loss: 5.1094 (5.1094)	Num of Positive: tensor([  0,  21,   0, 106, 183,   0,   0,  36], device='cuda:0')
[INFO] [2024-02-19 11:37:32,490] Iteration: [100/3136]	Batch Time: 0.294 (0.316)	Data Time: 0.000 (0.017)	Loss: 5.6432 (5.0285)	Num of Positive: tensor([258,  54,   0,  21,  10,   0, 100,   0], device='cuda:0')
[INFO] [2024-02-19 11:38:02,277] Iteration: [200/3136]	Batch Time: 0.293 (0.307)	Data Time: 0.000 (0.009)	Loss: 4.7677 (5.2813)	Num of Positive: tensor([136,   0,   0,   0,  31, 130, 252,   0], device='cuda:0')
[INFO] [2024-02-19 11:38:32,162] Iteration: [300/3136]	Batch Time: 0.303 (0.304)	Data Time: 0.000 (0.006)	Loss: 4.6572 (5.2910)	Num of Positive: tensor([  0,   0,  72,   0, 124, 181,   0,  40], device='cuda:0')
[INFO] [2024-02-19 11:39:02,017] Iteration: [400/3136]	Batch Time: 0.296 (0.303)	Data Time: 0.000 (0.005)	Loss: 5.2186 (5.2892)	Num of Positive: tensor([  0,   0,   0, 121,  13,  14,   5,   0], device='cuda:0')
[INFO] [2024-02-19 11:39:31,744] Iteration: [500/3136]	Batch Time: 0.297 (0.302)	Data Time: 0.000 (0.004)	Loss: 5.9871 (5.4056)	Num of Positive: tensor([ 0,  0, 75,  0,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:40:01,675] Iteration: [600/3136]	Batch Time: 0.306 (0.301)	Data Time: 0.000 (0.003)	Loss: 4.8205 (5.4040)	Num of Positive: tensor([313,   0,  52,  74,  37,   0,  57,   0], device='cuda:0')
[INFO] [2024-02-19 11:40:31,489] Iteration: [700/3136]	Batch Time: 0.295 (0.301)	Data Time: 0.000 (0.003)	Loss: 7.6922 (5.3953)	Num of Positive: tensor([ 0,  0,  0, 11,  1,  0, 11,  0], device='cuda:0')
[INFO] [2024-02-19 11:41:01,248] Iteration: [800/3136]	Batch Time: 0.293 (0.300)	Data Time: 0.000 (0.002)	Loss: 6.1087 (5.3611)	Num of Positive: tensor([ 0,  0,  6,  0, 10,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:41:30,900] Iteration: [900/3136]	Batch Time: 0.290 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.1435 (5.3534)	Num of Positive: tensor([  0,   0, 182,  10,  90,   0,   0,   8], device='cuda:0')
[INFO] [2024-02-19 11:42:00,680] Iteration: [1000/3136]	Batch Time: 0.294 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.0259 (5.3346)	Num of Positive: tensor([110,   0,   0,   0,  49, 265,  97,  15], device='cuda:0')
[INFO] [2024-02-19 11:42:30,579] Iteration: [1100/3136]	Batch Time: 0.298 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.1795 (5.3201)	Num of Positive: tensor([166, 152,   0, 119,   0,   0,  23,   4], device='cuda:0')
[INFO] [2024-02-19 11:43:00,398] Iteration: [1200/3136]	Batch Time: 0.287 (0.300)	Data Time: 0.000 (0.002)	Loss: 4.5670 (5.3045)	Num of Positive: tensor([  5, 109,   0,  50,   0,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:43:30,183] Iteration: [1300/3136]	Batch Time: 0.287 (0.299)	Data Time: 0.000 (0.002)	Loss: 5.5785 (5.3061)	Num of Positive: tensor([ 16,   2, 106,   0,  41,   0,  10, 116], device='cuda:0')
[INFO] [2024-02-19 11:43:59,871] Iteration: [1400/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.4315 (5.2934)	Num of Positive: tensor([  0,   0,   0,   0,  58,  51,   0, 108], device='cuda:0')
[INFO] [2024-02-19 11:44:29,631] Iteration: [1500/3136]	Batch Time: 0.291 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.7204 (5.2908)	Num of Positive: tensor([103,   9,   0,   0,  46,   0,   0,   6], device='cuda:0')
[INFO] [2024-02-19 11:44:59,626] Iteration: [1600/3136]	Batch Time: 0.300 (0.299)	Data Time: 0.000 (0.001)	Loss: 9.2718 (5.2829)	Num of Positive: tensor([ 0,  0,  0,  8,  0, 33,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:45:29,481] Iteration: [1700/3136]	Batch Time: 0.292 (0.299)	Data Time: 0.000 (0.001)	Loss: 6.7338 (5.2804)	Num of Positive: tensor([ 0,  0,  0,  0,  0,  6,  0, 51], device='cuda:0')
[INFO] [2024-02-19 11:45:59,245] Iteration: [1800/3136]	Batch Time: 0.294 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.3728 (5.2709)	Num of Positive: tensor([ 47,   0,   0,   0, 244,  19,  35,  40], device='cuda:0')
[INFO] [2024-02-19 11:46:28,995] Iteration: [1900/3136]	Batch Time: 0.292 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.9056 (5.2744)	Num of Positive: tensor([  0,   0,   0, 101,   0,   0,   0,   2], device='cuda:0')
[INFO] [2024-02-19 11:46:58,767] Iteration: [2000/3136]	Batch Time: 0.301 (0.299)	Data Time: 0.000 (0.001)	Loss: 6.9275 (5.2671)	Num of Positive: tensor([  0,   2,   0,   0, 129,   2,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:47:28,554] Iteration: [2100/3136]	Batch Time: 0.304 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.6613 (5.2726)	Num of Positive: tensor([40,  4,  0,  1,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:47:58,322] Iteration: [2200/3136]	Batch Time: 0.280 (0.299)	Data Time: 0.000 (0.001)	Loss: 0.0000 (5.2663)	Num of Positive: tensor([0, 0, 0, 0, 0, 0, 0, 0], device='cuda:0')
[INFO] [2024-02-19 11:48:28,099] Iteration: [2300/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.2557 (5.2565)	Num of Positive: tensor([ 96, 115,  89,   0, 130,   0,   0,   8], device='cuda:0')
[INFO] [2024-02-19 11:48:57,846] Iteration: [2400/3136]	Batch Time: 0.289 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.9976 (5.2519)	Num of Positive: tensor([ 37,   0,  18,   0, 117,  94,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:49:27,672] Iteration: [2500/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5365 (5.2414)	Num of Positive: tensor([ 0,  0,  0, 10,  0,  6,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:49:57,436] Iteration: [2600/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.4247 (5.2431)	Num of Positive: tensor([  0, 151,   0, 118,   9,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:50:27,165] Iteration: [2700/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.8045 (5.2377)	Num of Positive: tensor([ 13, 123,   0,   0,  50,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:50:57,012] Iteration: [2800/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.8901 (5.2384)	Num of Positive: tensor([ 0,  0,  0, 85,  0, 60,  0, 24], device='cuda:0')
[INFO] [2024-02-19 11:51:26,857] Iteration: [2900/3136]	Batch Time: 0.296 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.6629 (5.2370)	Num of Positive: tensor([  0,  78,   0, 106,  67, 141,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:51:56,729] Iteration: [3000/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.2168 (5.2422)	Num of Positive: tensor([  0,   0, 108,   0,   0,   0,  12,  12], device='cuda:0')
[INFO] [2024-02-19 11:52:26,456] Iteration: [3100/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.001)	Loss: 6.6474 (5.2363)	Num of Positive: tensor([ 0, 88, 40,  0,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:52:36,879] #################### << Epoch   7 >> ####################
[INFO] [2024-02-19 11:52:38,944] Iteration: [0/3136]	Batch Time: 2.062 (2.062)	Data Time: 1.683 (1.683)	Loss: 5.6663 (5.6663)	Num of Positive: tensor([ 65,   0,  50,  92,   0,   0, 107,  82], device='cuda:0')
[INFO] [2024-02-19 11:53:08,771] Iteration: [100/3136]	Batch Time: 0.289 (0.316)	Data Time: 0.000 (0.017)	Loss: 4.7480 (4.9620)	Num of Positive: tensor([  0,   0,   0,   0, 175,   0,   5,   0], device='cuda:0')
[INFO] [2024-02-19 11:53:38,744] Iteration: [200/3136]	Batch Time: 0.297 (0.308)	Data Time: 0.000 (0.009)	Loss: 5.4439 (4.9512)	Num of Positive: tensor([  0,   0,  92,   0,  31,  90,   0, 121], device='cuda:0')
[INFO] [2024-02-19 11:54:08,436] Iteration: [300/3136]	Batch Time: 0.292 (0.304)	Data Time: 0.000 (0.006)	Loss: 4.0181 (4.9837)	Num of Positive: tensor([ 0,  0, 78, 32,  0, 77,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:54:38,267] Iteration: [400/3136]	Batch Time: 0.295 (0.303)	Data Time: 0.000 (0.004)	Loss: 4.9073 (4.9743)	Num of Positive: tensor([  0,   0, 422,   0, 183,   0,   0, 258], device='cuda:0')
[INFO] [2024-02-19 11:55:08,073] Iteration: [500/3136]	Batch Time: 0.309 (0.302)	Data Time: 0.000 (0.004)	Loss: 4.6421 (5.0096)	Num of Positive: tensor([ 2,  0, 29,  0,  0, 81,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:55:37,917] Iteration: [600/3136]	Batch Time: 0.300 (0.301)	Data Time: 0.000 (0.003)	Loss: 5.7206 (5.0156)	Num of Positive: tensor([ 0, 47, 49, 10,  1,  2,  0,  0], device='cuda:0')
[INFO] [2024-02-19 11:56:07,703] Iteration: [700/3136]	Batch Time: 0.302 (0.301)	Data Time: 0.000 (0.003)	Loss: 4.8787 (5.0312)	Num of Positive: tensor([192,  20,   0,   0,   0,   0,   1,   0], device='cuda:0')
[INFO] [2024-02-19 11:56:37,395] Iteration: [800/3136]	Batch Time: 0.291 (0.300)	Data Time: 0.000 (0.002)	Loss: 5.2598 (5.0432)	Num of Positive: tensor([ 42,   0,   0,   0, 108,   6,   0,   0], device='cuda:0')
[INFO] [2024-02-19 11:57:07,172] Iteration: [900/3136]	Batch Time: 0.301 (0.300)	Data Time: 0.000 (0.002)	Loss: 4.5949 (5.0545)	Num of Positive: tensor([15,  0,  0,  0,  0, 12,  0, 46], device='cuda:0')
[INFO] [2024-02-19 11:57:36,854] Iteration: [1000/3136]	Batch Time: 0.290 (0.300)	Data Time: 0.000 (0.002)	Loss: 6.0637 (5.0523)	Num of Positive: tensor([ 0,  0, 54, 22, 31, 29,  0, 12], device='cuda:0')
[INFO] [2024-02-19 11:58:06,741] Iteration: [1100/3136]	Batch Time: 0.297 (0.300)	Data Time: 0.000 (0.002)	Loss: 4.9515 (5.0585)	Num of Positive: tensor([ 46,   0,  70,   0,   8,   0, 187,   0], device='cuda:0')
[INFO] [2024-02-19 11:58:36,488] Iteration: [1200/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.002)	Loss: 5.3034 (5.0672)	Num of Positive: tensor([ 0,  0,  2, 67,  0,  0,  0, 28], device='cuda:0')
[INFO] [2024-02-19 11:59:06,326] Iteration: [1300/3136]	Batch Time: 0.309 (0.299)	Data Time: 0.000 (0.002)	Loss: 5.5400 (5.0767)	Num of Positive: tensor([97, 29,  0,  0,  0,  0, 52,  0], device='cuda:0')
[INFO] [2024-02-19 11:59:36,056] Iteration: [1400/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5914 (5.0839)	Num of Positive: tensor([  8,  48,   0,   0, 161,  14,  91,   0], device='cuda:0')
[INFO] [2024-02-19 12:00:05,774] Iteration: [1500/3136]	Batch Time: 0.302 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5379 (5.0797)	Num of Positive: tensor([28, 11,  0,  0, 59,  0,  0, 64], device='cuda:0')
[INFO] [2024-02-19 12:00:35,591] Iteration: [1600/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.0457 (5.0861)	Num of Positive: tensor([  2,  89,   4,  67, 103,   0,   0, 182], device='cuda:0')
[INFO] [2024-02-19 12:01:05,206] Iteration: [1700/3136]	Batch Time: 0.298 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.2750 (5.0809)	Num of Positive: tensor([ 0,  0, 65, 45,  0,  7,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:01:34,993] Iteration: [1800/3136]	Batch Time: 0.295 (0.299)	Data Time: 0.000 (0.001)	Loss: 7.0767 (5.0894)	Num of Positive: tensor([ 0, 43, 28,  0,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:02:06,008] Iteration: [1900/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.4544 (5.1007)	Num of Positive: tensor([ 47, 116,   0,   0,  26,   0,   0,  59], device='cuda:0')
[INFO] [2024-02-19 12:02:36,969] Iteration: [2000/3136]	Batch Time: 0.302 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.7014 (5.1019)	Num of Positive: tensor([ 0, 82,  0,  0, 51,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:03:06,718] Iteration: [2100/3136]	Batch Time: 0.295 (0.300)	Data Time: 0.000 (0.001)	Loss: 5.2125 (5.1004)	Num of Positive: tensor([ 36, 182,   0,   0,  11, 111,  49,   0], device='cuda:0')
[INFO] [2024-02-19 12:03:36,397] Iteration: [2200/3136]	Batch Time: 0.288 (0.300)	Data Time: 0.000 (0.001)	Loss: 5.0738 (5.0979)	Num of Positive: tensor([216,   0, 118,   0,   0,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:04:06,238] Iteration: [2300/3136]	Batch Time: 0.305 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.5650 (5.0974)	Num of Positive: tensor([  8,   0,   0,  63,  10,   0,   0, 101], device='cuda:0')
[INFO] [2024-02-19 12:04:36,056] Iteration: [2400/3136]	Batch Time: 0.305 (0.300)	Data Time: 0.000 (0.001)	Loss: 4.7943 (5.0856)	Num of Positive: tensor([ 0,  0, 33,  0, 84, 19,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:05:05,908] Iteration: [2500/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 6.1611 (5.0851)	Num of Positive: tensor([ 0,  0,  0,  1,  0, 55,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:05:35,748] Iteration: [2600/3136]	Batch Time: 0.299 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.7423 (5.0839)	Num of Positive: tensor([  0,   0,   0,   0, 147,   0,  12,   0], device='cuda:0')
[INFO] [2024-02-19 12:06:05,644] Iteration: [2700/3136]	Batch Time: 0.303 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.8040 (5.0806)	Num of Positive: tensor([140,   0, 233, 154,   0,   0,  23, 103], device='cuda:0')
[INFO] [2024-02-19 12:06:35,429] Iteration: [2800/3136]	Batch Time: 0.305 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.5416 (5.0700)	Num of Positive: tensor([  0,   0,   0,  58, 234,   0,   0,  34], device='cuda:0')
[INFO] [2024-02-19 12:07:05,207] Iteration: [2900/3136]	Batch Time: 0.293 (0.299)	Data Time: 0.000 (0.001)	Loss: 5.5365 (5.0726)	Num of Positive: tensor([  0, 194,   0,  59,   0,   0,  80, 198], device='cuda:0')
[INFO] [2024-02-19 12:07:35,098] Iteration: [3000/3136]	Batch Time: 0.294 (0.299)	Data Time: 0.000 (0.001)	Loss: 4.3507 (5.0702)	Num of Positive: tensor([ 0,  0,  0,  0,  0, 29,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:08:04,796] Iteration: [3100/3136]	Batch Time: 0.297 (0.299)	Data Time: 0.000 (0.001)	Loss: 8.1518 (5.0668)	Num of Positive: tensor([ 4,  0,  0, 65,  0,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:08:15,228] #################### << Epoch   8 >> ####################
[INFO] [2024-02-19 12:08:17,245] Iteration: [0/3136]	Batch Time: 2.014 (2.014)	Data Time: 1.656 (1.656)	Loss: 4.3652 (4.3652)	Num of Positive: tensor([  0,  31,  93,  47, 208,   0,   0, 410], device='cuda:0')
[INFO] [2024-02-19 12:08:47,108] Iteration: [100/3136]	Batch Time: 0.306 (0.316)	Data Time: 0.000 (0.017)	Loss: 5.7557 (5.1102)	Num of Positive: tensor([ 57,  11,   0,  27, 110,   0,   4, 122], device='cuda:0')
[INFO] [2024-02-19 12:09:17,053] Iteration: [200/3136]	Batch Time: 0.300 (0.308)	Data Time: 0.000 (0.008)	Loss: 5.3387 (5.0276)	Num of Positive: tensor([ 0,  0, 18, 31, 11,  1,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:09:47,000] Iteration: [300/3136]	Batch Time: 0.304 (0.305)	Data Time: 0.000 (0.006)	Loss: 5.8144 (5.0581)	Num of Positive: tensor([ 0,  0, 14,  0,  0,  0,  0, 41], device='cuda:0')
[INFO] [2024-02-19 12:10:16,836] Iteration: [400/3136]	Batch Time: 0.294 (0.303)	Data Time: 0.000 (0.004)	Loss: 7.1146 (5.0834)	Num of Positive: tensor([ 1,  0, 48, 23,  0,  0, 25,  0], device='cuda:0')
[INFO] [2024-02-19 12:10:46,810] Iteration: [500/3136]	Batch Time: 0.303 (0.303)	Data Time: 0.000 (0.004)	Loss: 4.3748 (5.0769)	Num of Positive: tensor([112,   0,   0, 126,  29,   0,   0,   0], device='cuda:0')
[INFO] [2024-02-19 12:11:16,716] Iteration: [600/3136]	Batch Time: 0.297 (0.302)	Data Time: 0.000 (0.003)	Loss: 4.5166 (5.1153)	Num of Positive: tensor([ 26,  10, 108,   0, 124,   1, 298,   0], device='cuda:0')
[INFO] [2024-02-19 12:11:46,523] Iteration: [700/3136]	Batch Time: 0.291 (0.301)	Data Time: 0.000 (0.003)	Loss: 6.2736 (5.1090)	Num of Positive: tensor([ 0,  0,  0,  0,  0,  4,  0, 43], device='cuda:0')
[INFO] [2024-02-19 12:12:16,436] Iteration: [800/3136]	Batch Time: 0.310 (0.301)	Data Time: 0.000 (0.002)	Loss: 4.4772 (5.0845)	Num of Positive: tensor([  0,   0, 109,   0,   6,   5,  38, 212], device='cuda:0')
[INFO] [2024-02-19 12:12:46,176] Iteration: [900/3136]	Batch Time: 0.296 (0.301)	Data Time: 0.000 (0.002)	Loss: 4.8227 (5.0609)	Num of Positive: tensor([ 63,   0, 168,   3,   0,   0,   9,   8], device='cuda:0')
[INFO] [2024-02-19 12:13:16,056] Iteration: [1000/3136]	Batch Time: 0.298 (0.301)	Data Time: 0.000 (0.002)	Loss: 5.0678 (5.0526)	Num of Positive: tensor([  0, 150,   0, 128,   0,  50,  25,   0], device='cuda:0')
[INFO] [2024-02-19 12:13:45,746] Iteration: [1100/3136]	Batch Time: 0.295 (0.300)	Data Time: 0.000 (0.002)	Loss: 3.6634 (5.0272)	Num of Positive: tensor([41,  0,  0,  0,  5,  0,  0,  0], device='cuda:0')
[INFO] [2024-02-19 12:14:15,590] Iteration: [1200/3136]	Batch Time: 0.294 (0.300)	Data Time: 0.000 (0.002)	Loss: 4.3057 (5.0237)	Num of Positive: tensor([45,  0,  0, 36,  0,  0,  0,  0], device='cuda:0')
